epoch,train_loss,val_loss,train_rmse,val_rmse,train_mae,val_mae
1,12862.961662272957,8718.26380558527,113.41499751916832,93.37164347694255,94.79648009295681,79.19715519464395
2,11777.88247378633,8054.924304467833,108.5259529964438,89.74923010515373,89.09119441718826,74.39683984136232
3,11062.997327842953,7481.234201892956,105.18078402371297,86.49412813534197,84.68165156649837,70.63503513476086
4,10420.465467482947,6954.852245377445,102.08068116682483,83.39575675882703,81.35276822610484,67.51686778919621
5,9805.112889044562,6446.609303369499,99.02076998814219,80.29077969088044,78.14794128278668,64.2875319949572
6,9221.153545322388,5974.876852842298,96.02683763054154,77.29732759185337,74.80494962318019,60.910911951787895
7,8674.616186454208,5535.09608515434,93.13761960912576,74.39822635758422,71.62441007087929,57.93463686917405
8,8154.69796263897,5120.004609422754,90.30336628630724,71.55420748930669,68.66465891297159,55.033749606032245
9,7660.873890991337,4730.054132363615,87.52641824610063,68.77538900190689,65.75300722355021,52.303408895553176
10,7192.327366254366,4362.752522587485,84.80759026322093,66.05113566463096,62.9447245970827,49.64735767019407
11,6744.882070301694,4015.182388566817,82.12723099132037,63.36546684564722,60.20596620995141,47.000681683603304
12,6320.001773198138,3691.5353454739075,79.49843880981649,60.75800643103678,57.55724392706316,44.51441578760124
13,5918.454659376297,3387.502907601429,76.9314932870557,58.2022586125438,55.01325309252671,42.128144131313036
14,5539.495970523063,3105.1574128018033,74.42779031062969,55.723939315179464,52.61291930253216,39.89172273743124
15,5181.725428231335,2840.3279662190557,71.98420262968351,53.29472737728429,50.31578457702599,37.74688153628323
16,4837.610235663666,2594.4580812337636,69.55293117952446,50.935823162424334,48.05792354945449,35.740754143824496
17,4519.659959235489,2363.305441411025,67.22841630765586,48.613840019186156,45.90442884838163,33.72519137282243
18,4212.290832186052,2150.2947368295386,64.90216354010128,46.37127059753203,43.68290102482666,31.786435451367666
19,3925.9737433418954,1959.7155937810398,62.657591266676505,44.268675084997064,41.54412236890734,30.093314993935284
20,3661.358723440526,1784.8930732708397,60.50916230985623,42.24799490237187,39.61475686639809,28.522093010415073
21,3419.75638022747,1628.634500293685,58.478683126652825,40.35634399067494,38.00540810573216,27.07848501788375
22,3192.474201989921,1495.2319446367856,56.501984053570375,38.6682291375851,36.28623307579838,26.003152786665265
23,2989.8487354397025,1373.2167819519789,54.67950928309162,37.05693972728966,34.95841980719189,24.776060743261958
24,2803.1650840104453,1262.5904852906765,52.944925007128354,35.53294929063272,33.504639938252126,24.0101496689477
25,2627.2321358595045,1158.9808818192237,51.25653261643343,34.04380827432829,32.276825109469016,22.79635911116099
26,2464.223988799553,1075.6462130744767,49.64095072417079,32.79704579797511,30.953108216281816,22.11892991194224
27,2319.837737021897,993.471783700957,48.16469388485612,31.519387425851995,29.81943842962212,21.141739600445064
28,2193.0839778742643,933.715765843473,46.83037452203713,30.556763013177182,28.827846397032125,20.70579107233248
29,2075.554418453958,883.1930782252826,45.55825302241031,29.71856453843763,27.894622800623747,20.14735013406842
30,1976.2575193843502,830.3555570942848,44.455118033634214,28.81589070451033,27.10690206940206,19.61551865855173
31,1897.0660383758873,768.6440690840369,43.55532158503582,27.724430906405217,26.36086150724138,18.644271887893492
32,1803.657474772417,745.9256118737106,42.46948875101297,27.31163876214151,25.480015319448526,18.60765944949572
33,1728.8338222871703,738.1264887205838,41.57924749544141,27.168483371741306,24.74115516625134,18.689700175614114
34,1668.0062489717018,694.8409578281394,40.841232216617826,26.3598360736204,24.206983330289525,17.887109285461875
