epoch,train_loss,val_loss,train_rmse,val_rmse,train_mae,val_mae
1,5677.989236920561,1941.9596552823073,75.35243351691146,44.06767131676358,57.428080855603596,34.82957833701433
2,1954.022700660633,1617.60765361271,44.20432898100177,40.21949345296022,33.3899378044254,29.98746044477018
3,1667.7052230289135,1473.20150901918,40.83754673127309,38.382307239393256,30.299222121199296,28.841105899913767
4,1578.162120202519,1450.3561204110497,39.726088659752534,38.08354133232688,29.484144425569347,28.34463465278136
5,1489.4282636346359,1467.0247585202808,38.5931116086101,38.301759209209706,28.57999954281925,28.751283631899717
6,1357.4579119503792,1352.5797347713533,36.84369568800583,36.777435130407795,27.092654360229126,25.59644586623752
7,1222.961164759192,1255.6540105015342,34.970861653084725,35.43520862788216,25.31116311937817,24.86382230084745
8,1070.3063654517055,1222.6728838876327,32.71553706500484,34.96673968055404,23.504641707310984,24.741006178704293
9,972.7722579363593,1253.3827543836478,31.189297169643936,35.40314610855436,22.257825540504314,24.847750067067274
10,904.5248589446464,1197.658696120273,30.07531976462838,34.60720584098452,21.225991498879974,23.894804766311143
11,845.1133877531045,1282.7324695438415,29.07083397071891,35.81525470443902,20.49598983295131,24.680423680507428
12,816.3259250168967,1149.7839488857294,28.571417973508012,33.90846426610514,20.142932295940017,23.127553712127447
13,774.1001487414505,1215.9302016468769,27.822655314355792,34.87019073143818,19.634328827457544,23.723025569675492
14,761.4707656439588,1309.919980566875,27.594759749705357,36.19281669843997,19.52970386930925,23.750579269331375
15,740.8699579330967,1192.3570868020724,27.218926465477963,34.530523986787,19.194373948280784,24.11699203909981
16,699.2275315396213,1174.6555221325348,26.44291079929782,34.27324790755225,18.702264793053132,23.579747135938106
17,685.2444836059494,1189.8769928063184,26.1771748591392,34.49459367504303,18.554601371623647,23.24826128409877
18,656.8653200879116,1152.9823258147671,25.62938391939829,33.95559343929608,18.18106729219032,22.92187523455697
19,650.9125293758981,1221.0317960623574,25.512987464738387,34.943265389232835,18.20334387358803,23.011403758295582
20,610.0601269122568,1191.0163551626908,24.699395274221935,34.511104809360866,17.535149042959254,23.6787484706199
21,585.2925880910656,1208.692290069818,24.192821003162603,34.76625217175153,17.31925110639098,23.62558591015409
22,552.8508424360801,1287.4158277185504,23.51278040632541,35.88057730469997,16.895979119049326,23.743840506495868
23,544.9905126473221,1295.3746014430842,23.345031862204046,35.99131286078745,16.804589755569737,24.48964223535603
24,492.7592104051795,1240.0413705920773,22.198180339955332,35.214221141352496,16.054183710894087,23.1080385538798
25,484.1637128737351,1294.3853291521261,22.003720432548107,35.97756702658097,15.934268481633543,24.605876134839257
26,465.4916242231319,1278.3961390259028,21.575254905171615,35.75466597558846,15.681578012773658,24.069649644289893
27,436.8111870170774,1292.3939364138091,20.900028397518444,35.949880895683215,15.258620146422649,23.972352653759714
