epoch,train_loss,val_loss,train_rmse,val_rmse,train_mae,val_mae
1,5508.226044242034,2921.8132133031386,74.21742412831392,54.0537992494805,56.025375827025066,43.0574064688847
2,1865.3955578660011,1750.4415325801456,43.19022525833827,41.83827831759029,32.59348164608035,30.516739729256464
3,1625.7701000547336,1636.2342010982118,40.32083952566878,40.45039185345689,29.72029822730991,29.677590121565196
4,1547.3787676682628,1576.879274058375,39.336735600050275,39.709939235138286,28.85230078481536,29.15924313038793
5,1480.5189852999167,1553.6735806926858,38.47751272236703,39.41666628080926,28.23964700789447,29.05026937971444
6,1373.5905942236736,1467.0474150769464,37.06198313937981,38.30205497198481,27.033240076668395,27.888780584927265
7,1238.9433461000915,1218.3900258610167,35.198627048509884,34.90544407196414,25.18477350340724,25.31066489594558
8,1096.6771649212326,1105.813158595118,33.11611639249434,33.25376908855774,23.33528520353429,24.078995336072197
9,1029.1777096424782,1017.7338246496793,32.080799703911346,31.901940766192883,22.260285380071533,23.07671849323141
10,964.2570280861756,1192.533973933779,31.052488275276357,34.533085207287506,21.383741163791672,25.278229963631464
11,969.0247778503773,1059.8855326543348,31.129162819619438,32.55588322645133,21.388778459361543,23.98093197737069
12,895.0162270698888,983.5073298750252,29.916821807636733,31.360920424551082,20.645278846289646,22.74887666268184
13,862.2367361769952,958.8052027103819,29.36386786812996,30.964579808393683,20.29040984047333,22.467843733162717
14,848.2295860118534,1021.3871875073663,29.12438129835299,31.9591487293915,20.074626988051683,23.368732438712286
15,829.1610490914425,959.2302078941608,28.795156695031935,30.971441811678073,19.88486936875612,22.44735696726832
16,814.3862803924444,969.5595658674569,28.53745399282221,31.13775145811683,19.73340283795044,22.970313122979526
17,781.0274211148514,935.5348479866817,27.946867822975285,30.586514152264584,19.355085118990257,22.252697257206357
18,767.4827206815944,949.9085444672684,27.70347849425401,30.82058637448789,19.226259448723336,22.252182255185883
19,755.6299200583971,962.7397290354761,27.48872350725652,31.028047457670876,19.092773511057185,22.664902991985453
20,750.8207955457092,970.0992553247912,27.401109385309734,31.146416412242214,19.080062933277784,22.640258199757543
21,702.7903650160226,963.4399501069167,26.51019360578158,31.03932908596635,18.426846531119292,22.636323562095907
22,698.7265204945203,1035.7457435281688,26.433435654385153,32.183003954388234,18.41249789539912,23.31396996228448
23,689.1441569045032,1463.9158483097472,26.2515553235328,38.26115325378663,18.290232846741304,27.28368633822737
24,711.5521452944447,968.8025308501145,26.674934775823626,31.12559285941578,18.565573288433335,22.682073831492456
25,619.9994278029823,997.4142758010338,24.8997877059822,31.581866249495672,17.518882834757537,23.24879364224138
26,609.6395404728595,1198.444146248653,24.69087970228804,34.618552053034406,17.386172535976215,25.05671652747845
27,648.1267330851704,1044.855401097791,25.458333273904056,32.324223132161904,17.72053951218536,23.492755160627695
28,548.8839927812883,1053.111521943191,23.42827336320985,32.451679801563294,16.700803550375145,23.43051885775862
29,532.4788679033412,1070.0588512636382,23.075503632712792,32.7117540230364,16.409521566153284,23.93089776400862
30,511.3813690440834,1094.259677667026,22.613742924250364,33.079596092864044,16.147236568613728,24.19928902882543
31,477.79358260201917,1089.112183934705,21.85848994331537,33.001699712813355,15.64180008252597,23.835746632543103
32,492.8369690962553,1085.9377022452518,22.19993173629719,32.95356888479989,15.932939428548247,23.805168414938038
