epoch,train_loss,val_loss,train_rmse,val_rmse,train_mae,val_mae
1,5657.704749973016,1779.7244476293542,75.21771566574603,42.18678048428624,57.11695827695485,33.95091191718623
2,2089.8539285881197,1420.9684617261507,45.71492019667233,37.695735325446975,34.4563520306825,27.81628715781928
3,1726.5063852979288,1323.8279021550854,41.55125010511632,36.38444588220474,30.760578859125747,26.29962574314315
4,1640.7531709072002,1264.7735128839606,40.50621151017705,35.56365438033556,29.922128598857444,25.95250579676805
5,1580.7167590246838,1242.4374315805246,39.75822882152428,35.24822593522296,29.368161732714803,25.640541959758956
6,1509.8338468829004,1219.6014626219396,38.85658048365683,34.92279288118205,28.66862738375276,25.24090839240182
7,1403.5387782140465,1084.412727339412,37.46383293543316,32.93042251990418,27.504074863857088,24.410714881340642
8,1285.5074092559098,1050.533090415121,35.8539734095945,32.41192821192718,26.077740689761075,23.66110504969377
9,1157.7651073877976,1040.821010313502,34.02594756046916,32.261757706509144,24.420736117540237,23.149823588709676
10,1067.5549199569261,1022.1197926869526,32.67345895305433,31.97060826269892,23.105632182692993,23.10558871907508
11,1017.7083311136623,1015.4302469006914,31.901541202795553,31.86581627544933,22.29587350532109,22.50016392960914
12,951.1534095571823,946.9704720964274,30.840775112781817,30.77288533914926,21.473503700672534,22.121028595094792
13,904.8203205151566,983.5716403579609,30.080231390651843,31.361945736161857,20.96737090625445,22.342898353582864
14,876.9831222623285,956.274485471482,29.6139008281977,30.923688096206796,20.638402767423177,22.471450106630353
15,854.8939409363288,925.6699716180733,29.23856940645915,30.424824923375866,20.43133222403103,22.1265809908893
16,854.7498051412865,1004.6691287985078,29.236104479586306,31.69651603565458,20.43020551209096,22.435600679914103
17,833.4150033420248,1002.3724136828213,28.868927990869782,31.660265533991044,20.210199375367203,22.377530717112954
18,795.0389826266179,1018.0238760547219,28.19643563691372,31.90648642603447,19.77072463900152,22.596137005709544
19,778.6680277248611,1020.7178694491595,27.904623769634686,31.948675550782376,19.58416648074749,22.71237964376779
20,784.2271972969206,928.2468374143225,28.004056800701584,30.467143571630118,19.65636947973045,22.26391677670312
21,757.5676523547382,1005.7571340484909,27.523946889113454,31.71367424390449,19.361310199563142,22.72522909113242
22,749.9382210076661,1037.2839220377384,27.384999927107287,32.206892461672524,19.277318435319042,23.669221881671014
23,710.5759845446223,989.715355699125,26.656631155204558,31.45974182505516,18.85710285090599,22.776807223015215
24,693.3447272405718,1046.0986404150087,26.331439900631562,32.343448183751356,18.632143138803457,23.31920086267874
25,681.8922220938329,1015.343794986335,26.113066118206664,31.864459747284826,18.45007013001175,23.080119554122053
26,650.9481040086354,1008.2724089608279,25.513684641945297,31.753305480860224,18.14465749306211,23.048765154058096
27,627.494920711846,1051.5066611790728,25.049848716346492,32.426943444905085,17.80645794549944,23.263430580145364
28,599.6109159008048,1017.8139369403098,24.48695399392919,31.903196343631617,17.421772176495068,23.026140584762132
29,577.6072813880833,1009.2832919891432,24.033461702136947,31.769219253691823,17.138011172258892,23.126753027634944
30,548.0837597941388,1016.8595716725135,23.411188773621447,31.888235631224777,16.75697786314605,23.032520868100264
