epoch,train_loss,val_loss,train_rmse,val_rmse,train_mae,val_mae
1,10619.147072750698,4577.78550962714,103.04924586211536,67.6593342387223,84.66795544459765,54.69549008395095
2,5058.185064098269,2782.25421784268,71.12091861118127,52.74707781330336,54.09483357980972,43.415131137540115
3,3768.382219936815,2046.499763619346,61.38715028356354,45.238255532451134,47.73095976662459,38.801287289645096
4,3130.0023618777664,1837.391639765434,55.94642403119047,42.86480654062764,43.09218563589287,36.10125836883022
5,2860.781005302169,1737.3966097283771,53.48626931561192,41.68208979559898,41.27521826263054,34.58603047042138
6,2696.8410993629213,1659.3094186946057,51.93111879560194,40.73462186757852,39.671839001119544,33.55578523743124
7,2534.9847020461143,1516.1213746012568,50.348631580670734,38.937403285289285,38.058615666766805,31.750688995883635
8,2389.04575233135,1434.3705075737316,48.87786566873957,37.87308420994693,36.63506671882565,30.492982001642726
9,2255.6930870026076,1412.0822377846118,47.49413739613141,37.57768270908428,35.31404474370418,29.75260697716897
10,2143.1750217614244,1270.7623837198196,46.29443834589015,35.647754259136995,34.22562747466976,27.950506308259474
11,2049.3071132960413,1271.2356864350932,45.26927339041396,35.65439224604864,33.34135317022486,27.635106690646968
12,1971.4844956604127,1159.8128441248664,44.40140195602401,34.05602507816886,32.56563598877646,26.067452577623587
13,1905.2355540055476,1154.871528905295,43.64900404368406,33.98340078487283,31.918493452256165,25.553893520663014
14,1847.0616789654962,1051.5523069796761,42.97745547336994,32.42764726247768,31.36145570827426,24.411839641393833
15,1797.3149591608574,1055.6103360425582,42.39475155205957,32.490157525665495,30.92611545536625,24.21932587938379
16,1753.4558171489211,978.1845410633787,41.8742858703157,31.275941889308125,30.538142451689907,23.345359746284764
17,1712.1024743506289,955.535427252063,41.377560033798865,30.911736076319993,30.108422414240266,23.03640426225359
18,1670.6313447520251,938.4987267678408,40.87335739515443,30.634926583359732,29.633556454349367,22.7400519410672
19,1634.2944551306036,1010.6164583611896,40.426407892992465,31.790194374385155,29.27253776437902,23.398852359986247
20,1603.4747695294939,965.3530410729294,40.043411062614204,31.070131011518594,28.891297463139306,22.806461026441205
21,1572.1538075131082,901.4260638920194,39.65039479643435,30.02375832390108,28.579599772146672,22.091025877115488
22,1541.7377662650777,872.2611412290839,39.26496869048895,29.534067468418296,28.197968481190347,21.686242884703546
23,1512.846888411778,836.5053785552606,38.89533247591256,28.92240271061968,27.845071084618578,21.307560778480287
24,1489.8888628953257,870.5737513609795,38.599078523914606,29.505486800949065,27.52819438395852,21.564793892186543
25,1465.2380127696067,910.3025302280715,38.27842751171483,30.17122023100941,27.282980918026833,21.968853267305928
26,1442.4016081368547,816.9265432194568,37.97896270485616,28.581926863307462,27.058091893187203,21.194726398346766
27,1423.512461615265,791.0343596591343,37.72946410453328,28.12533305863478,26.720430482447135,20.571382032921377
28,1398.4910915603496,816.4318113443612,37.396404794583525,28.57327092484095,26.494811551601728,20.768430602579652
29,1378.3814383963925,801.5030395209352,37.126559743617406,28.310829015077168,26.25281578109871,20.764579418527468
30,1359.886144629487,760.1007948597952,36.87663412825914,27.56992555049424,26.036588590070416,20.285298541006075
31,1343.27807175644,757.4410370544583,36.65075813344712,27.52164669954286,25.828469859819144,20.194535682137264
32,1328.678221997734,767.6390968826406,36.45103869573176,27.70630067119464,25.640563454071643,20.277235334251795
33,1312.3778154518407,762.4409457255692,36.22675551925456,27.612333217704897,25.461477415666714,20.2401493137798
34,1292.4152892479651,742.2021484375,35.95017787505321,27.243387242365806,25.223602993539924,20.056624135061696
35,1282.3566907279446,761.4731764665152,35.8100082480854,27.594803432286216,25.10182739232485,20.365862484957596
36,1265.1794666016165,793.6389640677529,35.569361346552405,28.17159853589698,24.880664859473338,20.64132712814219
37,1253.6407668257957,749.878362007421,35.406789840732465,27.383906989460453,24.832830992483057,20.068546509684445
38,1240.9671406035222,668.7781263132258,35.22736352047258,25.86074489091963,24.66720243987309,19.013042421970507
39,1231.621213464851,721.214393671684,35.094461293270356,26.85543508624807,24.571026365228835,19.783000768834047
40,1211.0356907962278,715.3448783296245,34.79993808609762,26.74593199590593,24.302512252451976,19.748553362335727
41,1199.889897668961,703.6538879842221,34.63942692466146,26.52647522729362,24.138997013106025,19.666254766412937
42,1187.9636516838832,700.623741093941,34.466848589389244,26.469298084647825,24.021892688755706,19.615008888151362
43,1175.3263765131012,744.884833524746,34.283033362191,27.292578359780265,23.9001545216485,20.202594934290953
44,1165.762054990012,743.8468627929688,34.14325782625337,27.273556108306977,23.77933262060503,20.230725724423134
45,1156.354507113865,681.282609337991,34.005212940281154,26.101390946422587,23.69775905618365,19.432554212351008
46,1151.7541951443927,740.0770184579864,33.937504256270714,27.2043566080506,23.754511476956395,20.27973195567982
47,1132.0418570312904,692.6512512356261,33.645829712332706,26.31826839356317,23.429317869844258,19.575033696181617
48,1124.4025905078045,656.448491998873,33.53211282498919,25.62125078911787,23.337620245040934,19.06458123913604
49,1111.2006949489316,671.6721364513295,33.334677063816464,25.91663821662311,23.160297290641857,19.36619981984929
50,1101.7620417816988,662.3411301144178,33.19280105356731,25.73598900595075,23.064923339269658,19.273907127473638
