epoch,train_loss,val_loss,train_rmse,val_rmse,train_mae,val_mae
1,12334.587328286016,8466.555850301804,111.06118731710919,92.01388944231084,91.16305885391452,76.61419841887607
2,11647.963499026342,8072.809284984337,107.92573140371272,89.84881348679201,87.87567351001107,74.45848146918934
3,11188.399261354303,7672.935764154187,105.77522990452114,87.59529533116597,85.71583334774189,72.28418834285223
4,10697.55486654884,7243.342866557152,103.42898465395878,85.10783081806957,83.42091815921312,69.92180724948426
5,10166.25540104779,6779.874859126681,100.82785032444058,82.33999550113347,80.89783882443461,67.30834572938952
6,9594.262465102023,6287.284518738539,97.95030610009354,79.29239887113101,78.10163429514057,64.34248691549512
7,8989.254884399692,5776.180624665724,94.81168116007485,76.00118831087921,74.93599804295768,61.111083984375
8,8359.864741838723,5257.194475616978,91.43229594535359,72.50651333236883,71.59624189248478,57.73558824161446
9,7719.764768456282,4737.493038709123,87.86219191698032,68.82944892056831,68.08013350789301,54.23336292070981
10,7078.39580546178,4225.897834609948,84.13320275290712,65.00690605320291,64.41347945997087,50.5626014765434
11,6447.68336755816,3738.5851268814945,80.29746800216157,61.143970486724974,60.67297090588042,46.87725367464471
12,5838.994388733607,3278.339842556158,76.41331290248844,57.25678861546601,56.86190772048335,43.11306889540992
13,5259.813886598528,2853.845301397272,72.52457436344268,53.42139366768029,53.03494221538056,39.47231540819835
14,4719.363673624289,2468.6983156087636,68.6976249489332,49.68599717836771,49.292183258480875,36.04666324233076
15,4223.08992101589,2129.430331876051,64.98530542373321,46.145750962315596,45.726165971994085,32.99702061883978
16,3773.2003723520224,1837.831697272788,61.426381729286504,42.869939319677,42.35680030333616,30.335031374159534
17,3376.079999001757,1590.750501115048,58.10404460105817,39.88421368304819,39.32740630565306,28.08884704142153
18,3030.3998490377153,1390.8346514340426,55.049067649122954,37.29389563231552,36.72446136084143,26.29608236373491
19,2734.0005356437546,1233.7297763218214,52.287670971690396,35.12448969482434,34.439165691162295,24.979009054692277
20,2486.469059131099,1114.9323570792424,49.86450700780164,33.39060282593356,32.5735133610554,24.046137056607197
21,2282.701012395907,1028.1923929601544,47.77762041370318,32.065439229178736,31.127477405130456,23.330639379823122
22,2118.0917394321336,969.1759236156212,46.022730682045946,31.1315904446853,30.003420484619227,22.88078722219304
23,1987.3092583953712,933.4468709110922,44.57924694737868,30.552362771332305,29.159291415732632,22.739361751341878
24,1884.2962488018384,907.8407807664942,43.408481300338515,30.130396292888253,28.504620891940142,22.4535447099681
